"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-02",,,,,"66",",,0","49",",,0","57",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-03",,,,,"72",",,0","53",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-04",,,,,"62",",,0","46",",,0","53",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-05",,,,,"63",",,0","52",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-06",,,,,"69",",,0","55",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-07",,,,,"79",",,0","59",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-08",,,,,"71",",,0","58",",,0","65",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-09",,,,,"65",",,0","44",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-10",,,,,"68",",,0","45",",,0","46",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-11",,,,,"58",",,0","45",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-12",,,,,"66",",,0","50",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-13",,,,,"71",",,0","53",",,0","57",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-14",,,,,"71",",,0","56",",,0","57",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-15",,,,,"62",",,0","54",",,0","57",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-16",,,,,"64",",,0","49",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-17",,,,,"58",",,0","50",",,0","54",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-18",,,,,"67",",,0","50",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-19",,,,,"80",",,0","58",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-20",,,,,"84",",,0","64",",,0","72",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-21",,,,,"86",",,0","59",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-22",,,,,"63",",,0","54",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-23",,,,,"68",",,0","55",",,0","59",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-24",,,,,"60",",,0","54",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-25",,,,,"60",",,0","54",",,0","59",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-26",,,,,"63",",,0","53",",,0","55",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-27",,,,,"60",",,0","50",",,0","54",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-28",,,,,"62",",,0","54",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-29",,,,,"76",",,0","56",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-30",,,,,"73",",,0","56",",,0","57",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-05-31",,,,,"66",",,0","52",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-01",,,,,"81",",,0","51",",,0","51",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-02",,,,,"56",",,0","49",",,0","52",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-03",,,,,"57",",,0","51",",,0","52",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-04",,,,,"62",",,0","51",",,0","52",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-05",,,,,"81",",,0","52",",,0","70",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-06",,,,,"70",",,0","52",",,0","57",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-07",,,,,"73",",,0","52",",,0","53",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-08",,,,,"82",",,0","52",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-09",,,,,"63",",,0","55",",,0","55",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-10",,,,,"61",",,0","53",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-11",,,,,"57",",,0","54",",,0","55",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-12",,,,,"65",",,0","54",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-13",,,,,"63",",,0","55",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-14",,,,,"71",",,0","57",",,0","59",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-15",,,,,"72",",,0","58",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-16",,,,,"67",",,0","61",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-17",,,,,"69",",,0","61",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-18",,,,,"76",",,0","62",",,0","71",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-19",,,,,"88",",,0","63",",,0","71",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-20",,,,,"89",",,0","70",",,0","79",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-21",,,,,"80",",,0","67",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-22",,,,,"79",",,0","66",",,0","73",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-23",,,,,"86",",,0","70",",,0","84",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-24",,,,,"86",",,0","75",",,0","78",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-25",,,,,"84",",,0","73",",,0","75",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-26",,,,,"80",",,0","70",",,0","71",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-27",,,,,"88",",,0","69",",,0","76",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-28",,,,,"84",",,0","73",",,0","73",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-29",,,,,"78",",,0","68",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-06-30",,,,,"69",",,0","64",",,0","65",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-01",,,,,"65",",,0","58",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-02",,,,,"74",",,0","63",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-03",,,,,"74",",,0","65",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-04",,,,,"71",",,0","64",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-05",,,,,"76",",,0","63",",,0","72",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-06",,,,,"85",",,0","69",",,0","76",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-07",,,,,"76",",,0","66",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-08",,,,,"68",",,0","63",",,0","65",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-09",,,,,"76",",,0","65",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-10",,,,,"82",",,0","68",",,0","77",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-11",,,,,"78",",,0","68",",,0","74",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-12",,,,,"77",",,0","67",",,0","72",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-13",,,,,"74",",,0","67",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-14",,,,,"80",",,0","65",",,0","73",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-15",,,,,"87",",,0","67",",,0","74",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-16",,,,,"82",",,0","68",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-17",,,,,"72",",,0","62",",,0","62",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-18",,,,,"72",",,0","60",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-19",,,,,"73",",,0","63",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-20",,,,,"74",",,0","62",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-21",,,,,"78",",,0","65",",,0","71",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-22",,,,,"78",",,0","68",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-23",,,,,"76",",,0","65",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-24",,,,,"84",",,0","57",",,0","71",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-25",,,,,"82",",,0","68",",,0","71",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-26",,,,,"82",",,0","61",",,0","73",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-27",,,,,"85",",,0","61",",,0","75",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-28",,,,,"84",",,0","71",",,0","75",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-29",,,,,"78",",,0","68",",,0","70",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-30",,,,,"81",",,0","67",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-07-31",,,,,"82",",,0","65",",,0","72",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-01",,,,,"76",",,0","67",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-02",,,,,"79",",,0","62",",,0","70",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-03",,,,,"86",",,0","69",",,0","75",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-04",,,,,"81",",,0","68",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-05",,,,,"76",",,0","67",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-06",,,,,"80",",,0","68",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-07",,,,,"75",",,0","67",",,0","70",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-08",,,,,"90",",,0","67",",,0","82",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-09",,,,,"93",",,0","72",",,0","81",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-10",,,,,"89",",,0","71",",,0","76",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-11",,,,,"76",",,0","68",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-12",,,,,"76",",,0","67",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-13",,,,,"84",",,0","67",",,0","73",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-14",,,,,"89",",,0","71",",,0","77",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-15",,,,,"89",",,0","73",",,0","77",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-16",,,,,"89",",,0","72",",,0","75",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-17",,,,,"84",",,0","68",",,0","74",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-18",,,,,"87",",,0","71",",,0","72",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-19",,,,,"82",",,0","65",",,0","73",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-20",,,,,"79",",,0","67",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-21",,,,,"77",",,0","60",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-22",,,,,"67",",,0","60",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-23",,,,,"71",",,0","60",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-24",,,,,"76",",,0","63",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-25",,,,,"83",",,0","66",",,0","74",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-26",,,,,"74",",,0","64",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-27",,,,,"69",",,0","63",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-28",,,,,"70",",,0","63",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-29",,,,,"70",",,0","58",",,0","59",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-30",,,,,"65",",,0","57",",,0","60",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-08-31",,,,,"67",",,0","57",",,0","61",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-01",,,,,"68",",,0","60",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-02",,,,,"71",",,0","60",",,0","65",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-03",,,,,"72",",,0","63",",,0","65",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-04",,,,,"71",",,0","63",",,0","64",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-05",,,,,"74",",,0","63",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-06",,,,,"77",",,0","68",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-07",,,,,"74",",,0","67",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-08",,,,,"74",",,0","67",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-09",,,,,"75",",,0","67",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-10",,,,,"75",",,0","67",",,0","70",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-11",,,,,"75",",,0","67",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-12",,,,,"74",",,0","67",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-13",,,,,"73",",,0","64",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-14",,,,,"81",",,0","67",",,0","73",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-15",,,,,"78",",,0","70",",,0","71",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-16",,,,,"71",",,0","65",",,0","65",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-17",,,,,"70",",,0","62",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-18",,,,,"76",",,0","60",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-19",,,,,"73",",,0","65",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-20",,,,,"69",",,0","62",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-21",,,,,"72",",,0","64",",,0","66",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-22",,,,,"77",",,0","66",",,0","69",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-23",,,,,"73",",,0","65",",,0","67",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-24",,,,,"71",",,0","66",",,0","68",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-25",,,,,"72",",,0","62",",,0","62",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-26",,,,,"70",",,0","61",",,0","61",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-27",,,,,"76",",,0","58",",,0","63",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-28",,,,,"63",",,0","53",",,0","53",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-29",,,,,"60",",,0","50",",,0","54",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-09-30",,,,,"59",",,0","52",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-01",,,,,"61",",,0","49",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-02",,,,,"57",",,0","50",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-03",,,,,"60",",,0","49",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-04",,,,,"61",",,0","50",",,0","50",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-05",,,,,"62",",,0","49",",,0","56",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-06",,,,,"63",",,0","51",",,0","51",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-07",,,,,"62",",,0","48",",,0","54",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-08",,,,,"56",",,0","52",",,0","54",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-09",,,,,"55",",,0","45",",,0","45",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-10",,,,,"49",",,0","38",",,0","38",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-11",,,,,"46",",,0","35",",,0","45",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-12",,,,,"51",",,0","45",",,0","47",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-13",,,,,"50",",,0","39",",,0","47",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-14",,,,,"49",",,0","45",",,0","47",",,0,2400"
"USC00111550","CHICAGO NORTHERLY ISLAND, IL US","41.8558","-87.6094","177.7","2009-10-15",,,,,"47",",,0","42",",,0","45",",,0,2400"
